"","ï..lat","lng","address","dispatch","response_time","calculatedResponse"
"706",47.675,-122.25,"Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16",823,827.227027041823
"707",47.68,-122.41,"6761-6919 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",505,523.586041943656
"708",47.68,-122.405,"7001 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",499,517.856966753125
"709",47.68,-122.4,"3303 Northwest 71st Street, Seattle, WA 98117, USA","Seattle Medic 18",418,440.51445168095
"710",47.68,-122.395,"2847 Northwest 71st Street, Seattle, WA 98117, USA","Seattle Medic 18",374,398.501233617053
"711",47.68,-122.39,"7018 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",325,351.713786227713
"712",47.68,-122.385,"7016 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",285,313.51995162417
"713",47.68,-122.38,"7012 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",234,264.822812504652
"714",47.68,-122.375,"7012 Alonzo Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",243,273.41642529045
"715",47.68,-122.37,"7015-7017 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",268,297.287571917664
"716",47.68,-122.365,"7001-7299 Cleopatra Place Northwest, Seattle, WA 98117, USA","Seattle Medic 18",281,309.700568163815
"717",47.68,-122.36,"7048-7144 3rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",300,327.842639600498
"718",47.68,-122.355,"7020 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18",372,396.591541886876
"719",47.68,-122.35,"7011-7015 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 16",404,427.14660956971
"720",47.68,-122.345,"7000-7098 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 16",318,345.029865172093
"721",47.68,-122.34,"7272-7298 West Green Lake Drive North, Seattle, WA 98115, USA","Seattle Medic 16",339,365.081628338953
"722",47.68,-122.335,"6622 East Green Lake Way North, Seattle, WA 98103, USA","Seattle Medic 16",119,155.015538019466
"723",47.68,-122.33,"7320 Green Lake Trail, Seattle, WA 98103, USA","Seattle Medic 16",193,225.674132036021
"724",47.68,-122.325,"349-399 Northeast 71st Street, Seattle, WA 98115, USA","Seattle Medic 16",66,104.408707169772
"725",47.68,-122.32,"7001-7099 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",66,104.408707169772
"726",47.68,-122.315,"7014-7018 Brooklyn Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",163,197.028756083364
"727",47.68,-122.31,"7017-7023 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",244,274.371271155538
"728",47.68,-122.305,"7017-7019 21st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",317,344.075019307004
"729",47.68,-122.3,"7020 26th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",367,391.817312561433
"730",47.68,-122.295,"7011-7017 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",417,439.559605815862
"731",47.68,-122.29,"7016 35th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",421,443.378989276216
"732",47.68,-122.285,"7015-7019 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",460,480.61797801467
"733",47.68,-122.28,"7131 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",512,530.269962999276
"734",47.68,-122.275,"7016 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",583,598.064019420565
"735",47.68,-122.27,"7020 54th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",620,633.393316428842
"736",47.68,-122.265,"Burke-Gilman Trail, Seattle, WA 98115, USA","Seattle Medic 16",648,660.129000651322
"737",47.68,-122.26,"Sportsfield Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16",767,773.755658596863
"738",47.68,-122.255,"6344 Northeast 74th Street, Seattle, WA 98115, USA","Seattle Medic 16",797,802.40103454952
"739",47.68,-122.25,"Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16",826,830.091564637089
"740",47.68,-122.245,"Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16",861,863.511169915189
"741",47.685,-122.405,"7755 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",565,580.87679384897
"742",47.685,-122.4,"3359-3399 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",467,487.30189907029
"743",47.685,-122.395,"2948 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",448,469.159827633607
"744",47.685,-122.39,"2617 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",363,387.997929101079
"745",47.685,-122.385,"2253-2299 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",332,358.397707283333
"746",47.685,-122.38,"7559-7699 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",268,297.287571917664
"747",47.685,-122.375,"1427-1449 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",252,282.010038076247
"748",47.685,-122.37,"1009 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",331,357.442861418244
"749",47.685,-122.365,"635 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",394,417.598150918824
"750",47.685,-122.36,"145-149 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18",361,386.088237370901
"751",47.685,-122.355,"7708 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18",458,478.708286284493
"752",47.685,-122.35,"7700-7798 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 16",423,445.288681006393
"753",47.685,-122.345,"7715 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 16",368,392.772158426521
"754",47.685,-122.34,"1340 North 77th Street, Seattle, WA 98103, USA","Seattle Medic 16",250,280.10034634607
"755",47.685,-122.335,"7724 East Green Lake Drive North, Seattle, WA 98103, USA","Seattle Medic 16",211,242.861357607615
"756",47.685,-122.33,"2306 North 77th Street, Seattle, WA 98103, USA","Seattle Medic 16",176,209.441752329515
"757",47.685,-122.325,"304-398 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16",139,174.112455321238
"758",47.685,-122.32,"7700-7798 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",153,187.480297432478
"759",47.685,-122.315,"1201-1207 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16",248,278.190654615892
"760",47.685,-122.31,"7700-7708 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",274,303.016647108195
"761",47.685,-122.305,"2100-2198 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16",288,316.384489219435
"762",47.685,-122.3,"7700-7998 25th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",356,381.314008045458
"763",47.685,-122.295,"7700-7710 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",370,394.681850156699
"764",47.685,-122.29,"3500-3598 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16",409,431.920838895153
"765",47.685,-122.285,"7700-7998 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",450,471.069519363784
"766",47.685,-122.28,"7700-7758 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",493,512.127891562593
"767",47.685,-122.275,"7725 Ridge Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16",560,576.102564523528
"768",47.685,-122.27,"7702-7708 56th Place Northeast, Seattle, WA 98115, USA","Seattle Medic 16",791,796.671959358988
"769",47.685,-122.265,"7701-7771 Sand Point Way Northeast, Seattle, WA 98115, USA","Seattle Medic 16",712,721.239136016991
"770",47.685,-122.26,"7727-7827 63rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",763,769.936275136508
"771",47.685,-122.255,"Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16",820,824.362489446557
"772",47.685,-122.25,"Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16",841,844.414252613417
"773",47.685,-122.245,"Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16",845,848.233636073772
"774",47.69,-122.405,"Golden Gardens Park Road, Seattle, WA 98117, USA","Seattle Medic 18",625,638.167545754285
"775",47.69,-122.4,"Golden Gardens Drive Northwest, Seattle, WA 98117, USA","Seattle Medic 18",583,598.064019420565
"776",47.69,-122.395,"8347 29th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",489,508.308508102239
"777",47.69,-122.39,"8330-8338 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",438,459.611368982722
"778",47.69,-122.385,"8342 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",392,415.688459188647
"779",47.69,-122.38,"8345-8349 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",321,347.894402767358
"780",47.69,-122.375,"1411 Northwest 85th Street, Seattle, WA 98117, USA","Seattle Medic 18",358,383.223699775636
"781",47.69,-122.37,"8339 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",385,409.004538133027
"782",47.69,-122.365,"637 Northwest 84th Street, Seattle, WA 98117, USA","Seattle Medic 31",464,484.437361475025
"783",47.69,-122.36,"145-149 Northwest 84th Street, Seattle, WA 98117, USA","Seattle Medic 31",426,448.153218601659
"784",47.69,-122.355,"309 North 84th Street, Seattle, WA 98103, USA","Seattle Medic 31",384,408.049692267939
"785",47.69,-122.35,"8413 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",328,354.578323822978
"786",47.69,-122.345,"945 North 84th Street, Seattle, WA 98103, USA","Seattle Medic 31",339,365.081628338953
"787",47.69,-122.34,"8239-8245 Interlake Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",327,353.62347795789
"788",47.69,-122.335,"1829 North 85th Street, Seattle, WA 98103, USA","Seattle Medic 16",252,282.010038076247
"789",47.69,-122.33,"8242 Corliss Avenue North, Seattle, WA 98103, USA","Seattle Medic 16",175,208.486906464426
"790",47.69,-122.325,"8261 4th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",234,264.822812504652
"791",47.69,-122.32,"8410 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",249,279.145500480981
"792",47.69,-122.315,"8346-8498 14th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",265,294.423034322398
"793",47.69,-122.31,"8251 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",270,299.197263647841
"794",47.69,-122.305,"2101-2199 Northeast 83rd Street, Seattle, WA 98115, USA","Seattle Medic 16",350,375.584932854927
"795",47.69,-122.3,"2555 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16",455,475.843748689227
"796",47.69,-122.295,"8404 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",445,466.295290038342
"797",47.69,-122.29,"3501-3561 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16",466,486.347053205202
"798",47.69,-122.285,"4004 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16",524,541.728113380339
"799",47.69,-122.28,"8361-8499 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",558,574.19287279335
"800",47.69,-122.275,"4853-4899 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16",738,746.065128509294
"801",47.69,-122.27,"5498 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16",779,785.213808977926
"802",47.69,-122.265,"7861 62nd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",836,839.640023287974
"803",47.69,-122.26,"7751 63rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",828,832.001256367266
"804",47.69,-122.255,"Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16",788,793.807421763723
"805",47.695,-122.405,"Golden Gardens Park Road, Seattle, WA 98117, USA","Seattle Medic 18",755,762.2975082158
"806",47.695,-122.4,"9029-9031 Loyal Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",572,587.560714904591
"807",47.695,-122.395,"2848 Northwest 90th Place, Seattle, WA 98117, USA","Seattle Medic 18",559,575.147718658439
"808",47.695,-122.39,"9001-9025 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",495,514.03758329277
"809",47.695,-122.385,"9015-9125 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18",465,485.392207340113
"810",47.695,-122.38,"1779-1887 Northwest 90th Street, Seattle, WA 98117, USA","Seattle Medic 18",396,419.507842649001
"811",47.695,-122.375,"9080-9134 Holman Road Northwest, Seattle, WA 98117, USA","Seattle Medic 31",344,369.855857664396
"812",47.695,-122.37,"9020-9024 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31",377,401.365771212319
"813",47.695,-122.365,"9021-9029 7th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31",367,391.817312561433
"814",47.695,-122.36,"9050-9196 2nd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31",345,370.810703529484
"815",47.695,-122.355,"9030-9038 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",275,303.971492973284
"816",47.695,-122.35,"9023 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",266,295.377880187487
"817",47.695,-122.345,"1071 North 91st Street, Seattle, WA 98103, USA","Seattle Medic 31",243,273.41642529045
"818",47.695,-122.34,"9010 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",256,285.829421536601
"819",47.695,-122.335,"9025-9033 Burke Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",276,304.926338838372
"820",47.695,-122.33,"Interstate 5, Seattle, WA 98103, USA","Seattle Medic 31",351,376.539778720016
"821",47.695,-122.325,"321 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 31",292,320.20387267979
"822",47.695,-122.32,"9106 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",301,328.797485465587
"823",47.695,-122.315,"1051 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16",373,397.546387751964
"824",47.695,-122.31,"1545-1555 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16",347,372.720395259661
"825",47.695,-122.305,"9090 Ravenna Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",348,373.67524112475
"826",47.695,-122.3,"2536 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16",419,441.469297546039
"827",47.695,-122.295,"3032 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16",472,492.076128395733
"828",47.695,-122.29,"3511 Northeast 92nd Street, Seattle, WA 98115, USA","Seattle Medic 16",543,559.870184817022
"829",47.695,-122.285,"9101 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",594,608.567323936539
"830",47.695,-122.28,"9101-9199 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",595,609.522169801628
"831",47.695,-122.275,"9164-9200 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",650,662.038692381499
"832",47.695,-122.27,"9039 51st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",646,658.219308921145
"833",47.7,-122.405,"3299 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18",642,654.399925460791
"834",47.7,-122.4,"3208-3210 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18",621,634.348162293931
"835",47.7,-122.395,"2905 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18",600,614.296399127071
"836",47.7,-122.39,"9705-9899 Marmount Drive Northwest, Seattle, WA 98117, USA","Seattle Medic 18",586,600.928557015831
"837",47.7,-122.385,"9708-9714 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31",552,568.463797602819
"838",47.7,-122.38,"1731-1735 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31",502,520.72150434839
"839",47.7,-122.375,"9627 Mary Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31",433,454.837139657279
"840",47.7,-122.37,"929 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31",364,388.952774966167
"841",47.7,-122.365,"9715-9749 Holman Road Northwest, Seattle, WA 98117, USA","Seattle Medic 31",282,310.655414028904
"842",47.7,-122.36,"200-298 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31",299,326.88779373541
"843",47.7,-122.355,"301 North Greenwood Circle, Seattle, WA 98103, USA","Seattle Medic 31",267,296.332726052575
"844",47.7,-122.35,"9700-9748 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",213,244.771049337792
"845",47.7,-122.345,"9765 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",173,206.577214734249
"846",47.7,-122.34,"9701-9999 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 31",106,142.602541773315
"847",47.7,-122.335,"9700-9824 College Way North, Seattle, WA 98103, USA","Seattle Medic 31",129,164.563996670352
"848",47.7,-122.33,"Interstate 5, Seattle, WA, USA","Seattle Medic 31",371,395.636696021787
"849",47.7,-122.325,"9730 3rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31",411,433.83053062533
"850",47.7,-122.32,"9710-9798 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31",400,423.327226109356
"851",47.7,-122.315,"9710 12th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31",434,455.791985522367
"852",47.7,-122.31,"9717 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31",510,528.360271269099
"853",47.7,-122.305,"2039 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16",416,438.604759950773
"854",47.7,-122.3,"2532 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16",445,466.295290038342
"855",47.7,-122.295,"3026 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16",484,503.534278776796
"856",47.7,-122.29,"3509-3515 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16",515,533.134500594542
"857",47.7,-122.285,"4003-4011 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16",559,575.147718658439
"858",47.7,-122.28,"9718 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",588,602.838248746008
"859",47.7,-122.275,"9719 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16",640,652.490233730614
"860",47.705,-122.395,"2601-2625 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 31",638,650.580542000436
"861",47.705,-122.39,"2402 Northwest Blue Ridge Drive, Seattle, WA 98177, USA","Seattle Medic 31",604,618.115782587425
"862",47.705,-122.385,"10329 Bedford Court Northwest, Seattle, WA 98177, USA","Seattle Medic 31",606,620.025474317602
"863",47.705,-122.38,"1708 Northwest Greenbrier Way, Seattle, WA 98177, USA","Seattle Medic 31",510,528.360271269099
"864",47.705,-122.375,"10356 Mary Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",486,505.443970506973
"865",47.705,-122.37,"927 Northwest 105th Street, Seattle, WA 98177, USA","Seattle Medic 31",449,470.114673498696
"866",47.705,-122.365,"10458 Alderbrook Place Northwest, Seattle, WA 98177, USA","Seattle Medic 31",408,430.965993030064
"867",47.705,-122.36,"210 Northwest 105th Street, Seattle, WA 98177, USA","Seattle Medic 31",282,310.655414028904
"868",47.705,-122.355,"328-358 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31",148,182.706068107035
"869",47.705,-122.35,"10477-10499 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",112,148.331616963846
"870",47.705,-122.345,"1069 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31",52,91.0408650585317
"871",47.705,-122.34,"1406-1448 North Northgate Way, Seattle, WA 98133, USA","Seattle Medic 31",18,58.5761056455202
"872",47.705,-122.335,"1856-1998 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31",139,174.112455321238
"873",47.705,-122.33,"Interstate 5, Seattle, WA 98133, USA","Seattle Medic 31",397,420.46268851409
"874",47.705,-122.32,"800-816 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31",374,398.501233617053
"875",47.705,-122.315,"10506 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",400,423.327226109356
"876",47.705,-122.31,"1500-1698 Northeast Elshin Place, Seattle, WA 98125, USA","Seattle Medic 31",459,479.663132149582
"877",47.705,-122.305,"2039-2045 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31",483,502.579432911707
"878",47.705,-122.3,"2531 Northeast 105th Place, Seattle, WA 98125, USA","Seattle Medic 31",603,617.160936722336
"879",47.705,-122.295,"3027 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31",611,624.799703643045
"880",47.705,-122.29,"3517 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 16",550,566.554105872642
"881",47.705,-122.285,"4000-4040 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 16",604,618.115782587425
"882",47.705,-122.28,"10606 Alton Place Northeast, Seattle, WA 98125, USA","Seattle Medic 16",673,684.000147278537
"883",47.705,-122.275,"10090-10302 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 16",747,754.658741295091
"884",47.71,-122.385,"Clay Pit Trail, Seattle, WA 98177, USA","Seattle Medic 31",561,577.057410388616
"885",47.71,-122.38,"Clay Pit Trail, Seattle, WA 98177, USA","Seattle Medic 31",561,577.057410388616
"886",47.71,-122.375,"1402 Northwest Norcross Way, Seattle, WA 98177, USA","Seattle Medic 31",530,547.45718857087
"887",47.71,-122.37,"950 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31",439,460.56621484781
"888",47.71,-122.365,"727 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31",363,387.997929101079
"889",47.71,-122.36,"11046 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",284,312.565105759081
"890",47.71,-122.355,"11046 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",260,289.648804996955
"891",47.71,-122.35,"11042 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",200,232.358053091641
"892",47.71,-122.345,"11111 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",128,163.609150805263
"893",47.71,-122.34,"1500-1520 North 110th Street, Seattle, WA 98133, USA","Seattle Medic 31",210,241.906511742527
"894",47.71,-122.335,"11027 Meridian Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",146,180.796376376858
"895",47.71,-122.33,"Interstate 5, Seattle, WA 98133, USA","Seattle Medic 31",419,441.469297546039
"896",47.71,-122.325,"165 Northeast 112th Street, Seattle, WA 98125, USA","Seattle Medic 31",234,264.822812504652
"897",47.71,-122.32,"11050 8th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",348,373.67524112475
"898",47.71,-122.315,"11226-11240 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",413,435.740222355507
"899",47.71,-122.31,"11055 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",405,428.101455434799
"900",47.71,-122.305,"2024 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31",444,465.340444173253
"901",47.71,-122.3,"2639 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31",547,563.689568277376
"902",47.71,-122.295,"11051 31st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",580,595.199481825299
"903",47.71,-122.29,"3501-3533 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31",623,636.257854024108
"904",47.71,-122.285,"4015 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31",672,683.045301413448
"905",47.71,-122.28,"11025-11031 Sand Point Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31",692,702.14221871522
"906",47.71,-122.275,"11002 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",835,838.685177422886
"907",47.715,-122.38,"950 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31",585,599.973711150742
"908",47.715,-122.375,"1239 Northwest 119th Street, Seattle, WA 98177, USA","Seattle Medic 31",539,556.050801356668
"909",47.715,-122.37,"11800 11th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",507,525.495733673833
"910",47.715,-122.365,"11706 8th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",465,485.392207340113
"911",47.715,-122.36,"11727 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",342,367.946165934218
"912",47.715,-122.355,"11727-11737 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",253,282.964883941335
"913",47.715,-122.35,"11736 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",284,312.565105759081
"914",47.715,-122.345,"11812-11862 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",162,196.073910218275
"915",47.715,-122.34,"11809-11813 Stendall Place North, Seattle, WA 98133, USA","Seattle Medic 31",272,301.106955378018
"916",47.715,-122.335,"11744 Burke Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",286,314.474797489258
"917",47.715,-122.33,"11841-11861 1st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",277,305.881184703461
"918",47.715,-122.325,"11737C 5th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",344,369.855857664396
"919",47.715,-122.32,"11733 9th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",372,396.591541886876
"920",47.715,-122.315,"11819-11999 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",417,439.559605815862
"921",47.715,-122.31,"11734 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",455,475.843748689227
"922",47.715,-122.305,"11739 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",508,526.450579538922
"923",47.715,-122.3,"11732 26th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",524,541.728113380339
"924",47.715,-122.295,"11842 31st Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",549,565.599260007553
"925",47.715,-122.29,"11742-11750 36th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",634,646.761158540082
"926",47.715,-122.285,"11742 40th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",677,687.819530738891
"927",47.715,-122.28,"11757-11903 Lakeside Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",752,759.432970620534
"928",47.715,-122.275,"11423-11899 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",784,789.988038303369
"929",47.72,-122.375,"1250 Northwest 126th Street, Seattle, WA 98177, USA","Seattle Medic 31",490,509.263353967327
"930",47.72,-122.37,"12500-12506 11th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",452,472.979211093962
"931",47.72,-122.365,"12501-12515 7th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",401,424.282071974444
"932",47.72,-122.36,"12509-12515 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",378,402.320617077407
"933",47.72,-122.355,"324 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31",311,338.345944116473
"934",47.72,-122.35,"12501-12515 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",278,306.83603056855
"935",47.72,-122.345,"12251-12503 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",216,247.635586933058
