"lat","lng","address","dispatch","response_time"
"47.68","-122.30000000000013","7020 26th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","367"
"47.68","-122.29500000000013","7011-7017 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","417"
"47.68","-122.29000000000013","7016 35th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","421"
"47.68","-122.28500000000014","7015-7019 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","460"
"47.68","-122.28000000000014","7131 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","512"
"47.68","-122.27500000000015","7016 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","583"
"47.68","-122.27000000000015","7020 54th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","620"
"47.68","-122.26500000000016","Burke-Gilman Trail, Seattle, WA 98115, USA","Seattle Medic 16","648"
"47.68","-122.26000000000016","Sportsfield Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16","767"
"47.68","-122.25500000000017","6344 Northeast 74th Street, Seattle, WA 98115, USA","Seattle Medic 16","797"
"47.68","-122.25000000000017","Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16","826"
"47.68","-122.24500000000018","Lake Shore Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16","861"
"47.685","-122.40500000000003","7755 Seaview Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","565"
"47.685","-122.40000000000003","3359-3399 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","467"
"47.685","-122.39500000000004","2948 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","448"
"47.685","-122.39000000000004","2617 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","363"
"47.685","-122.38500000000005","2253-2299 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","332"
"47.685","-122.38000000000005","7559-7699 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","268"
"47.685","-122.37500000000006","1427-1449 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","252"
"47.685","-122.37000000000006","1009 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","331"
"47.685","-122.36500000000007","635 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","394"
"47.685","-122.36000000000007","145-149 Northwest 77th Street, Seattle, WA 98117, USA","Seattle Medic 18","361"
"47.685","-122.35500000000008","7708 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 18","458"
"47.685","-122.35000000000008","7700-7798 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","423"
"47.685","-122.34500000000008","7715 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","368"
"47.685","-122.34000000000009","1340 North 77th Street, Seattle, WA 98103, USA","Seattle Medic 16","250"
"47.685","-122.3350000000001","7724 East Green Lake Drive North, Seattle, WA 98103, USA","Seattle Medic 16","211"
"47.685","-122.3300000000001","2306 North 77th Street, Seattle, WA 98103, USA","Seattle Medic 16","176"
"47.685","-122.3250000000001","304-398 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16","139"
"47.685","-122.3200000000001","7700-7798 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","153"
"47.685","-122.31500000000011","1201-1207 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16","248"
"47.685","-122.31000000000012","7700-7708 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","274"
"47.685","-122.30500000000012","2100-2198 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16","288"
"47.685","-122.30000000000013","7700-7998 25th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","356"
"47.685","-122.29500000000013","7700-7710 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","370"
"47.685","-122.29000000000013","3500-3598 Northeast 77th Street, Seattle, WA 98115, USA","Seattle Medic 16","409"
"47.685","-122.28500000000014","7700-7998 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","450"
"47.685","-122.28000000000014","7700-7758 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","493"
"47.685","-122.27500000000015","7725 Ridge Drive Northeast, Seattle, WA 98115, USA","Seattle Medic 16","560"
"47.685","-122.27000000000015","7702-7708 56th Place Northeast, Seattle, WA 98115, USA","Seattle Medic 16","791"
"47.685","-122.26500000000016","7701-7771 Sand Point Way Northeast, Seattle, WA 98115, USA","Seattle Medic 16","712"
"47.685","-122.26000000000016","7727-7827 63rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","763"
"47.685","-122.25500000000017","Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16","820"
"47.685","-122.25000000000017","Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16","841"
"47.685","-122.24500000000018","Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16","845"
"47.690000000000005","-122.40500000000003","Golden Gardens Park Road, Seattle, WA 98117, USA","Seattle Medic 18","625"
"47.690000000000005","-122.40000000000003","Golden Gardens Drive Northwest, Seattle, WA 98117, USA","Seattle Medic 18","583"
"47.690000000000005","-122.39500000000004","8347 29th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","489"
"47.690000000000005","-122.39000000000004","8330-8338 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","438"
"47.690000000000005","-122.38500000000005","8342 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","392"
"47.690000000000005","-122.38000000000005","8345-8349 18th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","321"
"47.690000000000005","-122.37500000000006","1411 Northwest 85th Street, Seattle, WA 98117, USA","Seattle Medic 18","358"
"47.690000000000005","-122.37000000000006","8339 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","385"
"47.690000000000005","-122.36500000000007","637 Northwest 84th Street, Seattle, WA 98117, USA","Seattle Medic 31","464"
"47.690000000000005","-122.36000000000007","145-149 Northwest 84th Street, Seattle, WA 98117, USA","Seattle Medic 31","426"
"47.690000000000005","-122.35500000000008","309 North 84th Street, Seattle, WA 98103, USA","Seattle Medic 31","384"
"47.690000000000005","-122.35000000000008","8413 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","328"
"47.690000000000005","-122.34500000000008","945 North 84th Street, Seattle, WA 98103, USA","Seattle Medic 31","339"
"47.690000000000005","-122.34000000000009","8239-8245 Interlake Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","327"
"47.690000000000005","-122.3350000000001","1829 North 85th Street, Seattle, WA 98103, USA","Seattle Medic 16","252"
"47.690000000000005","-122.3300000000001","8242 Corliss Avenue North, Seattle, WA 98103, USA","Seattle Medic 16","175"
"47.690000000000005","-122.3250000000001","8261 4th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","234"
"47.690000000000005","-122.3200000000001","8410 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","249"
"47.690000000000005","-122.31500000000011","8346-8498 14th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","265"
"47.690000000000005","-122.31000000000012","8251 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","270"
"47.690000000000005","-122.30500000000012","2101-2199 Northeast 83rd Street, Seattle, WA 98115, USA","Seattle Medic 16","350"
"47.690000000000005","-122.30000000000013","2555 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16","455"
"47.690000000000005","-122.29500000000013","8404 31st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","445"
"47.690000000000005","-122.29000000000013","3501-3561 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16","466"
"47.690000000000005","-122.28500000000014","4004 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16","524"
"47.690000000000005","-122.28000000000014","8361-8499 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","558"
"47.690000000000005","-122.27500000000015","4853-4899 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16","738"
"47.690000000000005","-122.27000000000015","5498 Northeast 85th Street, Seattle, WA 98115, USA","Seattle Medic 16","779"
"47.690000000000005","-122.26500000000016","7861 62nd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","836"
"47.690000000000005","-122.26000000000016","7751 63rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","828"
"47.690000000000005","-122.25500000000017","Northeast NOAA Drive, Seattle, WA 98115, USA","Seattle Medic 16","788"
"47.69500000000001","-122.40500000000003","Golden Gardens Park Road, Seattle, WA 98117, USA","Seattle Medic 18","755"
"47.69500000000001","-122.40000000000003","9029-9031 Loyal Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","572"
"47.69500000000001","-122.39500000000004","2848 Northwest 90th Place, Seattle, WA 98117, USA","Seattle Medic 18","559"
"47.69500000000001","-122.39000000000004","9001-9025 26th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","495"
"47.69500000000001","-122.38500000000005","9015-9125 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 18","465"
"47.69500000000001","-122.38000000000005","1779-1887 Northwest 90th Street, Seattle, WA 98117, USA","Seattle Medic 18","396"
"47.69500000000001","-122.37500000000006","9080-9134 Holman Road Northwest, Seattle, WA 98117, USA","Seattle Medic 31","344"
"47.69500000000001","-122.37000000000006","9020-9024 11th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31","377"
"47.69500000000001","-122.36500000000007","9021-9029 7th Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31","367"
"47.69500000000001","-122.36000000000007","9050-9196 2nd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31","345"
"47.69500000000001","-122.35500000000008","9030-9038 Greenwood Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","275"
"47.69500000000001","-122.35000000000008","9023 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","266"
"47.69500000000001","-122.34500000000008","1071 North 91st Street, Seattle, WA 98103, USA","Seattle Medic 31","243"
"47.69500000000001","-122.34000000000009","9010 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","256"
"47.69500000000001","-122.3350000000001","9025-9033 Burke Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","276"
"47.69500000000001","-122.3300000000001","Interstate 5, Seattle, WA 98103, USA","Seattle Medic 31","351"
"47.69500000000001","-122.3250000000001","321 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 31","292"
"47.69500000000001","-122.3200000000001","9106 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","301"
"47.69500000000001","-122.31500000000011","1051 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16","373"
"47.69500000000001","-122.31000000000012","1545-1555 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16","347"
"47.69500000000001","-122.30500000000012","9090 Ravenna Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","348"
"47.69500000000001","-122.30000000000013","2536 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16","419"
"47.69500000000001","-122.29500000000013","3032 Northeast 91st Street, Seattle, WA 98115, USA","Seattle Medic 16","472"
"47.69500000000001","-122.29000000000013","3511 Northeast 92nd Street, Seattle, WA 98115, USA","Seattle Medic 16","543"
"47.69500000000001","-122.28500000000014","9101 40th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","594"
"47.69500000000001","-122.28000000000014","9101-9199 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","595"
"47.69500000000001","-122.27500000000015","9164-9200 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","650"
"47.69500000000001","-122.27000000000015","9039 51st Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","646"
"47.7","-122.40500000000003","3299 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18","642"
"47.7","-122.40000000000003","3208-3210 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18","621"
"47.7","-122.39500000000004","2905 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 18","600"
"47.7","-122.39000000000004","9705-9899 Marmount Drive Northwest, Seattle, WA 98117, USA","Seattle Medic 18","586"
"47.7","-122.38500000000005","9708-9714 23rd Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31","552"
"47.7","-122.38000000000005","1731-1735 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31","502"
"47.7","-122.37500000000006","9627 Mary Avenue Northwest, Seattle, WA 98117, USA","Seattle Medic 31","433"
"47.7","-122.37000000000006","929 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31","364"
"47.7","-122.36500000000007","9715-9749 Holman Road Northwest, Seattle, WA 98117, USA","Seattle Medic 31","282"
"47.7","-122.36000000000007","200-298 Northwest 97th Street, Seattle, WA 98117, USA","Seattle Medic 31","299"
"47.7","-122.35500000000008","301 North Greenwood Circle, Seattle, WA 98103, USA","Seattle Medic 31","267"
"47.7","-122.35000000000008","9700-9748 Fremont Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","213"
"47.7","-122.34500000000008","9765 Aurora Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","173"
"47.7","-122.34000000000009","9701-9999 Ashworth Avenue North, Seattle, WA 98103, USA","Seattle Medic 31","106"
"47.7","-122.3350000000001","9700-9824 College Way North, Seattle, WA 98103, USA","Seattle Medic 31","129"
"47.7","-122.3300000000001","Interstate 5, Seattle, WA, USA","Seattle Medic 31","371"
"47.7","-122.3250000000001","9730 3rd Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31","411"
"47.7","-122.3200000000001","9710-9798 8th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31","400"
"47.7","-122.31500000000011","9710 12th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31","434"
"47.7","-122.31000000000012","9717 17th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 31","510"
"47.7","-122.30500000000012","2039 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16","416"
"47.7","-122.30000000000013","2532 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16","445"
"47.7","-122.29500000000013","3026 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16","484"
"47.7","-122.29000000000013","3509-3515 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16","515"
"47.7","-122.28500000000014","4003-4011 Northeast 98th Street, Seattle, WA 98115, USA","Seattle Medic 16","559"
"47.7","-122.28000000000014","9718 45th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","588"
"47.7","-122.27500000000015","9719 49th Avenue Northeast, Seattle, WA 98115, USA","Seattle Medic 16","640"
"47.705000000000005","-122.39500000000004","2601-2625 Northwest Esplanade, Seattle, WA 98117, USA","Seattle Medic 31","638"
"47.705000000000005","-122.39000000000004","2402 Northwest Blue Ridge Drive, Seattle, WA 98177, USA","Seattle Medic 31","604"
"47.705000000000005","-122.38500000000005","10329 Bedford Court Northwest, Seattle, WA 98177, USA","Seattle Medic 31","606"
"47.705000000000005","-122.38000000000005","1708 Northwest Greenbrier Way, Seattle, WA 98177, USA","Seattle Medic 31","510"
"47.705000000000005","-122.37500000000006","10356 Mary Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","486"
"47.705000000000005","-122.37000000000006","927 Northwest 105th Street, Seattle, WA 98177, USA","Seattle Medic 31","449"
"47.705000000000005","-122.36500000000007","10458 Alderbrook Place Northwest, Seattle, WA 98177, USA","Seattle Medic 31","408"
"47.705000000000005","-122.36000000000007","210 Northwest 105th Street, Seattle, WA 98177, USA","Seattle Medic 31","282"
"47.705000000000005","-122.35500000000008","328-358 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31","148"
"47.705000000000005","-122.35000000000008","10477-10499 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","112"
"47.705000000000005","-122.34500000000008","1069 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31","52"
"47.705000000000005","-122.34000000000009","1406-1448 North Northgate Way, Seattle, WA 98133, USA","Seattle Medic 31","18"
"47.705000000000005","-122.3350000000001","1856-1998 North 105th Street, Seattle, WA 98133, USA","Seattle Medic 31","139"
"47.705000000000005","-122.3300000000001","Interstate 5, Seattle, WA 98133, USA","Seattle Medic 31","397"
"47.705000000000005","-122.3200000000001","800-816 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31","374"
"47.705000000000005","-122.31500000000011","10506 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","400"
"47.705000000000005","-122.31000000000012","1500-1698 Northeast Elshin Place, Seattle, WA 98125, USA","Seattle Medic 31","459"
"47.705000000000005","-122.30500000000012","2039-2045 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31","483"
"47.705000000000005","-122.30000000000013","2531 Northeast 105th Place, Seattle, WA 98125, USA","Seattle Medic 31","603"
"47.705000000000005","-122.29500000000013","3027 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 31","611"
"47.705000000000005","-122.29000000000013","3517 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 16","550"
"47.705000000000005","-122.28500000000014","4000-4040 Northeast 105th Street, Seattle, WA 98125, USA","Seattle Medic 16","604"
"47.705000000000005","-122.28000000000014","10606 Alton Place Northeast, Seattle, WA 98125, USA","Seattle Medic 16","673"
"47.705000000000005","-122.27500000000015","10090-10302 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 16","747"
"47.71000000000001","-122.38500000000005","Clay Pit Trail, Seattle, WA 98177, USA","Seattle Medic 31","561"
"47.71000000000001","-122.38000000000005","Clay Pit Trail, Seattle, WA 98177, USA","Seattle Medic 31","561"
"47.71000000000001","-122.37500000000006","1402 Northwest Norcross Way, Seattle, WA 98177, USA","Seattle Medic 31","530"
"47.71000000000001","-122.37000000000006","950 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31","439"
"47.71000000000001","-122.36500000000007","727 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31","363"
"47.71000000000001","-122.36000000000007","11046 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","284"
"47.71000000000001","-122.35500000000008","11046 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","260"
"47.71000000000001","-122.35000000000008","11042 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","200"
"47.71000000000001","-122.34500000000008","11111 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","128"
"47.71000000000001","-122.34000000000009","1500-1520 North 110th Street, Seattle, WA 98133, USA","Seattle Medic 31","210"
"47.71000000000001","-122.3350000000001","11027 Meridian Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","146"
"47.71000000000001","-122.3300000000001","Interstate 5, Seattle, WA 98133, USA","Seattle Medic 31","419"
"47.71000000000001","-122.3250000000001","165 Northeast 112th Street, Seattle, WA 98125, USA","Seattle Medic 31","234"
"47.71000000000001","-122.3200000000001","11050 8th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","348"
"47.71000000000001","-122.31500000000011","11226-11240 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","413"
"47.71000000000001","-122.31000000000012","11055 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","405"
"47.71000000000001","-122.30500000000012","2024 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31","444"
"47.71000000000001","-122.30000000000013","2639 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31","547"
"47.71000000000001","-122.29500000000013","11051 31st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","580"
"47.71000000000001","-122.29000000000013","3501-3533 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31","623"
"47.71000000000001","-122.28500000000014","4015 Northeast 113th Street, Seattle, WA 98125, USA","Seattle Medic 31","672"
"47.71000000000001","-122.28000000000014","11025-11031 Sand Point Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31","692"
"47.71000000000001","-122.27500000000015","11002 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","835"
"47.71500000000001","-122.38000000000005","950 Northwest Carkeek Park Road, Seattle, WA 98177, USA","Seattle Medic 31","585"
"47.71500000000001","-122.37500000000006","1239 Northwest 119th Street, Seattle, WA 98177, USA","Seattle Medic 31","539"
"47.71500000000001","-122.37000000000006","11800 11th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","507"
"47.71500000000001","-122.36500000000007","11706 8th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","465"
"47.71500000000001","-122.36000000000007","11727 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","342"
"47.71500000000001","-122.35500000000008","11727-11737 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","253"
"47.71500000000001","-122.35000000000008","11736 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","284"
"47.71500000000001","-122.34500000000008","11812-11862 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","162"
"47.71500000000001","-122.34000000000009","11809-11813 Stendall Place North, Seattle, WA 98133, USA","Seattle Medic 31","272"
"47.71500000000001","-122.3350000000001","11744 Burke Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","286"
"47.71500000000001","-122.3300000000001","11841-11861 1st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","277"
"47.71500000000001","-122.3250000000001","11737C 5th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","344"
"47.71500000000001","-122.3200000000001","11733 9th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","372"
"47.71500000000001","-122.31500000000011","11819-11999 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","417"
"47.71500000000001","-122.31000000000012","11734 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","455"
"47.71500000000001","-122.30500000000012","11739 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","508"
"47.71500000000001","-122.30000000000013","11732 26th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","524"
"47.71500000000001","-122.29500000000013","11842 31st Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","549"
"47.71500000000001","-122.29000000000013","11742-11750 36th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","634"
"47.71500000000001","-122.28500000000014","11742 40th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","677"
"47.71500000000001","-122.28000000000014","11757-11903 Lakeside Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","752"
"47.71500000000001","-122.27500000000015","11423-11899 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","784"
"47.72000000000001","-122.37500000000006","1250 Northwest 126th Street, Seattle, WA 98177, USA","Seattle Medic 31","490"
"47.72000000000001","-122.37000000000006","12500-12506 11th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","452"
"47.72000000000001","-122.36500000000007","12501-12515 7th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","401"
"47.72000000000001","-122.36000000000007","12509-12515 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","378"
"47.72000000000001","-122.35500000000008","324 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31","311"
"47.72000000000001","-122.35000000000008","12501-12515 Fremont Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","278"
"47.72000000000001","-122.34500000000008","12251-12503 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","216"
"47.72000000000001","-122.34000000000009","1501 North 125th Street, Seattle, WA 98133, USA","Seattle Medic 31","272"
"47.72000000000001","-122.3350000000001","1737 North 128th Street, Seattle, WA 98133, USA","Seattle Medic 31","354"
"47.72000000000001","-122.3300000000001","12516 Corliss Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","274"
"47.72000000000001","-122.3250000000001","Interstate 5, Seattle, WA 98125, USA","Seattle Medic 31","222"
"47.72000000000001","-122.3200000000001","12545 Roosevelt Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31","411"
"47.72000000000001","-122.31500000000011","12515 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","362"
"47.72000000000001","-122.31000000000012","12516 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","414"
"47.72000000000001","-122.30500000000012","2212-2322 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31","433"
"47.72000000000001","-122.30000000000013","12521-12525 26th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","488"
"47.72000000000001","-122.29500000000013","12553-12595 Lake City Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31","562"
"47.72000000000001","-122.29000000000013","12520 35th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","657"
"47.72000000000001","-122.28500000000014","Northeast 126th Street, Seattle, WA 98125, USA","Seattle Medic 31","760"
"47.72000000000001","-122.28000000000014","4244-4298 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31","758"
"47.725000000000016","-122.37500000000006","13098 13th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","521"
"47.725000000000016","-122.37000000000006","1005 Northwest 132nd Street, Seattle, WA 98177, USA","Seattle Medic 31","502"
"47.725000000000016","-122.36500000000007","13057 7th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","472"
"47.725000000000016","-122.36000000000007","200-298 Northwest 132nd Street, Seattle, WA 98177, USA","Seattle Medic 31","433"
"47.725000000000016","-122.35500000000008","13125-13199 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","358"
"47.725000000000016","-122.35000000000008","13035 Linden Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","373"
"47.725000000000016","-122.34500000000008","13211-13233 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","295"
"47.725000000000016","-122.34000000000009","13100-13240 Ashworth Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","386"
"47.725000000000016","-122.3350000000001","1915 North 133rd Street, Seattle, WA 98133, USA","Seattle Medic 31","395"
"47.725000000000016","-122.3300000000001","2334-2340 North 133rd Street, Seattle, WA 98133, USA","Seattle Medic 31","379"
"47.725000000000016","-122.3250000000001","399 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31","312"
"47.725000000000016","-122.3200000000001","13071 8th Court Northeast, Seattle, WA 98125, USA","Seattle Medic 31","339"
"47.725000000000016","-122.31500000000011","13321 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","502"
"47.725000000000016","-122.31000000000012","1801-1899 Northeast 130th Place, Seattle, WA 98125, USA","Seattle Medic 31","505"
"47.725000000000016","-122.30500000000012","13301 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","558"
"47.725000000000016","-122.30000000000013","2612 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31","565"
"47.725000000000016","-122.29500000000013","3030 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31","686"
"47.725000000000016","-122.29000000000013","13214 35th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","719"
"47.725000000000016","-122.28500000000014","13064 39th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","757"
"47.725000000000016","-122.28000000000014","13095-13839 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","899"
